kepler_name,koi_period,koi_teq,koi_prad,koi_smass,koi_disposition,koi_score,koi_steff,koi_srad,koi_impact
,366.684634,444.0,10.75,2.0230,CANDIDATE,,5090.00,4.9620,0.5294
,291.306507,219.0,2.49,0.7200,CANDIDATE,,5031.00,0.7480,0.3377
,93.006,503.0,1.97,1.0400,CANDIDATE,,5518.00,1.7420,0.4428
,26.46288074,,,,CANDIDATE,,,,
,436.42852,245.0,1.26,1.0040,FALSE POSITIVE,,5997.00,0.9710,0.3772
,20.69920737,,,,CANDIDATE,0.4670,,,
,466.002988,223.0,4.92,0.9700,CANDIDATE,0.9390,5830.00,0.8760,0.867
,302.77571,106.0,1,0.2940,CANDIDATE,,3358.00,0.3030,0.1265
,115.19952922,,,,CANDIDATE,,,,
,355.86134,233.0,2.79,0.8920,CANDIDATE,0.9020,5736.00,0.8010,0.003
,236.506437,480.0,10.37,1.4420,CANDIDATE,,5066.00,3.9000,0.1474
,19.3854894,632.0,6.13,0.8010,CANDIDATE,,5432.00,0.9130,0.0074
,416.87893121,,,,CANDIDATE,,,,
,48.38798413,,,,CANDIDATE,,,,
,357.588538,420.0,3.53,1.5470,CANDIDATE,,7435.00,1.8760,0.1542
,545.205601,257.0,1.66,1.0730,CANDIDATE,,6273.00,1.1550,0.3515
,105.053389,449.0,1.52,1.1470,CANDIDATE,,6471.00,1.1300,0.2199
,24.7967294,537.0,3.14,0.8690,CANDIDATE,0.3830,5496.00,0.7760,0.952
,44.7060191,465.0,60.47,0.7270,CANDIDATE,,5509.00,0.8110,1.6552
,125.277815,799.0,15.75,1.9970,CANDIDATE,,5119.00,7.7380,0.131
,27.2020672,719.0,1.87,1.0650,CANDIDATE,0.4000,5869.00,1.3960,0.223
,64.713168094,482.0,62.03,0.9520,FALSE POSITIVE,0.0000,6175.00,0.9740,0.573
,40.7282314,829.0,4.58,1.5660,CANDIDATE,,6531.00,2.2310,0.9828
,183.38048452,,,,CANDIDATE,,,,
,1.036592136,4194.0,293.01,1.5220,FALSE POSITIVE,0.0000,4884.00,8.7470,1.25
,398.51312,222.0,1.23,0.8300,CANDIDATE,,5776.00,0.7590,0.5091
,559.785594,249.0,1.88,1.0110,CANDIDATE,,6201.00,1.1110,0.411
,109.43946,314.0,1,0.8230,CANDIDATE,,5359.00,0.7410,0.0905
,194.25835342,,,,CANDIDATE,,,,
,164.507439,346.0,2.15,0.9160,CANDIDATE,,5866.00,1.0200,0.3819
,370.84786,219.0,4.03,0.9890,CANDIDATE,,5291.00,0.8860,0.8847
,73.908995,421.0,0.94,1.0120,CANDIDATE,,5865.00,0.9180,0.4947
,96.32561456,,,,CANDIDATE,,,,
,212.646179,321.0,3.19,1.1320,CANDIDATE,,6108.00,1.0300,0.1739
,371.54879,230.0,1.13,0.8530,FALSE POSITIVE,,5225.00,0.9540,0.6743
,226.499243,245.0,0.89,0.7770,FALSE POSITIVE,,5093.00,0.7980,0.266
,251.48808,284.0,1.74,0.9840,CANDIDATE,,5979.00,0.9020,0.8011
,32.4185265,687.0,1.62,0.8400,CANDIDATE,,5622.00,1.4410,0.7105
,19.159760875,424.0,25.24,0.5180,CANDIDATE,0.0000,4492.00,0.5160,1.191
,2.61594288,1370.0,0.92,1.1170,FALSE POSITIVE,0.0000,6063.00,1.0120,0.711
,1.686009643,1442.0,1.81,0.9770,FALSE POSITIVE,0.0000,5783.00,0.8800,0.566
,32.033211,591.0,0.85,1.1080,CANDIDATE,0.8320,6039.00,1.0050,0.007
,43.3975622,388.0,1.69,0.7780,CANDIDATE,0.3700,4871.00,0.7250,0.08
,478.79185021,,,,CANDIDATE,,,,
,344.961485,230.0,1.61,0.7090,FALSE POSITIVE,,5481.00,0.7750,0.3073
,22.2659599,896.0,1.18,1.3630,CANDIDATE,1.0000,6888.00,1.4920,0.03
,199.064336,483.0,6.12,1.4960,CANDIDATE,0.4330,5157.00,3.4360,0.763
,277.114286,605.0,17.56,2.0120,CANDIDATE,,5117.00,7.5490,0.0288
,323.159363,331.0,3.41,0.8910,CANDIDATE,,5251.00,1.8110,0.0504
,21.512259,639.0,1.13,0.9620,CANDIDATE,,5611.00,0.9970,0.1017
,303.226376,274.0,3.66,0.9820,CANDIDATE,,5952.00,0.9550,0.1097
,22.8631517,1112.0,4.84,1.8930,CANDIDATE,,5043.00,4.8740,0.1918
,97.942437,600.0,2.29,1.2170,CANDIDATE,,5997.00,2.2840,0.0071
,163.820347,251.0,2.59,0.8510,FALSE POSITIVE,,4822.00,0.7710,0.2012
,151.577009,502.0,3.67,1.3080,FALSE POSITIVE,,6854.00,1.6740,0.0653
,493.30572,149.0,1.08,0.5440,CANDIDATE,,4558.00,0.5480,0.327
,449.87203,199.0,2.59,0.8530,CANDIDATE,,5310.00,0.7860,0.1377
,419.93373,285.0,1.82,1.0740,CANDIDATE,,6686.00,1.0530,0.4097
,322.221973,277.0,2.18,1.0070,CANDIDATE,,6026.00,1.0060,0.2141
,235.413973,304.0,3.2,1.0730,CANDIDATE,,6028.00,1.0010,0.1095
,366.68293,222.0,3.15,0.7990,CANDIDATE,,5217.00,0.8690,0.782
,240.57135,302.0,2.93,1.0200,CANDIDATE,0.9820,6146.00,0.9430,0.457
,217.792748,334.0,6.15,0.9700,CANDIDATE,0.8580,5600.00,1.2830,0.926
Kepler-1638 b,259.34304,449.0,6.04,1.5920,CONFIRMED,0.8480,5490.00,3.2040,0.447
,388.03884851,,,,CANDIDATE,,,,
,8.34410791,993.0,1.75,1.1080,FALSE POSITIVE,0.0000,6321.00,1.0580,0.546
,4.76815507,761.0,0.49,0.6380,CANDIDATE,0.9930,4680.00,0.6490,0.046
,545.45623972,,,,FALSE POSITIVE,,,,
,2.709570339,2427.0,223.75,1.4980,FALSE POSITIVE,0.0000,5030.00,5.2080,1.238
,49.49059818,,,,CANDIDATE,,,,
,364.18129,209.0,1.78,0.8290,CANDIDATE,,4988.00,0.8500,0.0594
,37.7935113,592.0,0.89,1.0980,CANDIDATE,,6178.00,1.0760,0.0794
,0.855294909,2137.0,49.03,0.9880,FALSE POSITIVE,0.0000,5846.00,1.2070,1.269
,350.609298,405.0,3.88,1.2440,FALSE POSITIVE,,6658.00,1.9920,0.0409
,172.621943,790.0,26.09,1.9830,CANDIDATE,,5119.00,9.3430,0.3131
,264.708077,425.0,6.17,1.2770,CANDIDATE,,5283.00,2.9070,0.2277
,452.40428,256.0,1.58,1.0510,FALSE POSITIVE,,6195.00,1.0290,0.6038
,0.699985822,1653.0,46.27,0.8070,FALSE POSITIVE,0.0000,5264.00,0.7240,0.28
,8.67237968,825.0,0.87,0.8930,CANDIDATE,,5620.00,0.8820,0.1385
,35.9216912,468.0,1.38,0.7750,CANDIDATE,,5161.00,0.8290,0.7193
,35.8726918,1670.0,62.51,2.6870,FALSE POSITIVE,0.0000,5254.00,15.3690,0.963
,102.300622,984.0,35.36,1.1950,CANDIDATE,,4895.00,9.4350,0.9599
,359.8455,510.0,14.76,1.8350,CANDIDATE,,4945.00,6.6320,0.4022
,22.7783121,863.0,1.89,1.1530,CANDIDATE,,6538.00,1.4770,0.3499
,114.406187,267.0,2.42,0.6770,CANDIDATE,,4641.00,0.6910,0.2729
,132.114,217.0,0.75,0.5180,CANDIDATE,,4342.00,0.5230,0.2502
,623.2344,196.0,2.04,0.8040,CANDIDATE,,5600.00,0.8390,0.0831
,46.16051579,,,,CANDIDATE,,,,
,217.170081,802.0,109061,2.1760,CANDIDATE,,5083.00,11.7230,86.1724
,287.33114,266.0,2.07,0.8830,CANDIDATE,0.5340,5426.00,1.0070,0.529
Kepler-1639 b,9.8788502,1003.0,2.64,1.1020,CONFIRMED,1.0000,6477.00,1.1480,0.732
,189.456089,337.0,2.2,0.9380,CANDIDATE,,5991.00,1.0260,0.2906
,230.358183,289.0,2.87,0.8300,CANDIDATE,,5803.00,0.8840,0.4159
,211.54114,251.0,1.88,0.7360,CANDIDATE,,5433.00,0.6890,0.1723
,88.523517,209.0,1.6,0.4710,CANDIDATE,,3827.00,0.4620,0.9117
,386.22400908,,,,FALSE POSITIVE,,,,
,134.35872,499.0,1.27,1.1710,CANDIDATE,,6948.00,1.4330,0.2786
,55.01469183,,,,CANDIDATE,,,,
,198.781156,404.0,1.69,1.2290,CANDIDATE,,6493.00,1.4240,0.1924
,588.63759,185.0,1.52,0.7920,FALSE POSITIVE,,5135.00,0.8490,0.3978
,111.149082,364.0,1.87,1.0630,CANDIDATE,,5763.00,0.9480,0.1665
,284.87177,401.0,1.84,1.1580,CANDIDATE,,6437.00,1.7730,0.0404
,9.8338474,946.0,0.98,1.0710,FALSE POSITIVE,0.0000,5929.00,1.2020,0.733
,190.860818,273.0,1.84,0.8930,CANDIDATE,,5463.00,0.8030,0.4668
,374.41813,280.0,2.42,1.1780,CANDIDATE,,6195.00,1.1240,0.5723
,263.30198,308.0,2.19,0.8850,CANDIDATE,,5758.00,1.1320,0.1782
,370.31761,182.0,2.98,0.6890,CANDIDATE,,4665.00,0.7010,0.3565
,37.959659,484.0,1.41,0.9020,CANDIDATE,,5573.00,0.8270,0.3842
,405.6296,216.0,1.4,0.8650,CANDIDATE,,5583.00,0.7900,0.4652
,1.080695116,3344.0,155.22,1.7250,FALSE POSITIVE,0.0000,7796.00,2.3400,0.62
,11.8307724,770.0,1.16,0.8620,CANDIDATE,0.9490,5550.00,0.9580,0.592
,434.28175,212.0,1.94,0.6930,CANDIDATE,,5544.00,0.7500,0.3094
,33.814176,589.0,1.49,1.0700,CANDIDATE,,6122.00,0.9960,0.1563
,16.2957847,744.0,2.13,1.1170,CANDIDATE,0.9790,6063.00,1.0120,0.603
,28.201998,,,,CANDIDATE,,,,
,58.92565,809.0,1.5,1.6360,CANDIDATE,,7282.00,2.2160,0.0655
,24.0733775,1263.0,27.78,0.9320,FALSE POSITIVE,0.0000,4647.00,6.0550,0.914
,19.2405821,565.0,1.19,0.8010,CANDIDATE,0.5600,5031.00,0.8480,0.258
Kepler-311 d,232.040326,327.0,2.05,0.9740,CONFIRMED,0.9600,5903.00,1.1560,0.61
,28.684308,512.0,1.35,0.7610,CANDIDATE,,5243.00,0.8210,0.0138
,265.29617,302.0,2.99,1.0070,CANDIDATE,,5589.00,1.2180,0.3323
Kepler-1491 c,61.569765,530.0,2.44,0.9910,CONFIRMED,0.9790,5626.00,1.3890,0.486
,58.940569,465.0,2.48,1.0490,CANDIDATE,0.0940,5819.00,0.9900,0.643
,14.1502311,390.0,0.74,0.5360,CANDIDATE,0.0000,3705.00,0.5290,0.013
,486.12702,249.0,1.18,0.9720,CANDIDATE,,6008.00,1.0620,0.3621
,1.71029474,1267.0,1.04,0.7470,FALSE POSITIVE,0.0000,5365.00,0.7290,0.825
Kepler-1703 c,31.8245304,589.0,0.8,0.9180,CONFIRMED,,6338.00,0.8470,0.681
,140.24408749,,,,CANDIDATE,,,,
,48.04066636,,,,CANDIDATE,,,,
,12.008552,1016.0,2.08,1.0420,CANDIDATE,0.9720,5303.00,1.9640,0.901
,10.4314847,700.0,0.77,0.8480,CANDIDATE,0.9690,5361.00,0.7740,0.95
,47.5571352,507.0,1.85,0.9140,CANDIDATE,,5861.00,0.9580,0.6234
,1.838514245,1572.0,57.6,0.8610,FALSE POSITIVE,0.0030,5799.00,1.0550,0.947
,8.412008943,1100.0,50.83,1.0570,FALSE POSITIVE,0.0010,6247.00,1.3140,0.539
,3.912679136,1018.0,1794.2,0.6750,FALSE POSITIVE,0.0000,5616.00,0.7200,23.127
,7.544804312,1233.0,63.99,0.9100,FALSE POSITIVE,0.0000,5953.00,1.6090,1.266
,27.2497521,1090.0,4.49,1.8940,CANDIDATE,0.4790,5440.00,4.5240,0.194
,2.283466438,2014.0,218.79,1.3270,FALSE POSITIVE,0.0000,6723.00,1.7190,0.457
,0.692807507,2057.0,46.44,1.0000,FALSE POSITIVE,0.0000,5780.00,1.0000,1.196
,17.279290765,556.0,27.66,0.6630,FALSE POSITIVE,0.0000,5251.00,0.6580,0.496
,16.9972894,956.0,3.14,1.2040,CANDIDATE,0.7050,5897.00,1.8600,0.825
,93.05654364,,,,CANDIDATE,,,,
,88.433122,595.0,1.7,1.2720,CANDIDATE,,7092.00,1.5250,0.021
,282.34315,404.0,2.35,1.2720,CANDIDATE,,7092.00,1.5250,0.5038
,4.326946311,1481.0,106.99,0.9840,FALSE POSITIVE,0.0000,6231.00,1.5010,0.482
,527.29093,216.0,1.3,0.9000,FALSE POSITIVE,,5671.00,0.9190,0.2371
,168.858303,526.0,2.41,1.4120,FALSE POSITIVE,,6608.00,2.1890,0.0436
Kepler-1643 b,5.34264143,799.0,1.72,0.6990,CONFIRMED,1.0000,5101.00,0.6700,0.021
,19.38444245,1185.0,28.3,1.8000,FALSE POSITIVE,0.0000,4968.00,5.0260,0.203
,1.645319649,1296.0,2.46,0.8470,CANDIDATE,0.0000,5416.00,0.7560,0.118
,2.179924994,1448.0,60.99,1.0430,FALSE POSITIVE,0.0000,6106.00,0.9660,0.711
,10.135401047,1035.0,89.16,0.9260,FALSE POSITIVE,0.0000,5895.00,1.4150,0.704
,2.02487934,1284.0,1,0.7790,FALSE POSITIVE,,5440.00,0.8250,0.3797
,15.3573445,729.0,1.42,1.0320,CANDIDATE,0.9990,5818.00,0.9860,0.966
Kepler-1534 b,5.71668787,955.0,1.92,0.8750,CONFIRMED,1.0000,5638.00,0.8830,0.616
Kepler-176 e,51.1658019,398.0,1.51,0.7890,CONFIRMED,0.9050,4963.00,0.8260,0.817
,12.4249559,703.0,0.88,0.9080,FALSE POSITIVE,0.0000,5524.00,0.8470,0.174
,12.427135,1143.0,1.05,1.3760,FALSE POSITIVE,,6561.00,1.8210,0.011
,77.792718,453.0,2.17,0.9810,CANDIDATE,0.9300,5497.00,1.2410,0.576
,163.51489847,,,,CANDIDATE,,,,
,1.946198513,1853.0,52.58,1.0940,FALSE POSITIVE,0.0020,6224.00,1.4330,0.249
,5.288547653,2333.0,55.28,2.3760,CANDIDATE,0.0490,4918.00,9.1690,0.93
,294.055263,288.0,2.8,1.0520,CANDIDATE,,6108.00,1.0110,0.0617
,30.4838006,315.0,23.87,0.5350,FALSE POSITIVE,0.0000,3857.00,0.5310,1.222
,5.7584367,3389.0,66.22,3.6440,FALSE POSITIVE,0.0000,4754.00,25.2870,0.101
,25.9522913,567.0,2.03,0.9650,FALSE POSITIVE,0.0000,5692.00,0.8660,0.142
,8.58599537,2319.0,39.03,2.8530,FALSE POSITIVE,0.0000,4805.00,13.9410,0.316
,9.892240848,907.0,40.38,1.0700,FALSE POSITIVE,0.0000,6225.00,1.0090,1.28
,126.505657,528.0,1.51,1.2720,CANDIDATE,,7092.00,1.5250,0.1855
,1.129848432,3553.0,120.13,1.7750,FALSE POSITIVE,0.0000,4846.00,7.1020,1.042
,7.244778994,818.0,25.68,0.8820,FALSE POSITIVE,0.0000,5530.00,0.7880,0.522
,110.1552727,,,,FALSE POSITIVE,,,,
,0.730964241,2467.0,0.99,1.1070,FALSE POSITIVE,0.0000,5929.00,1.4630,0.459
,117.684591,459.0,1.52,1.0540,CANDIDATE,,6362.00,1.2790,0.4466
,17.734020239,892.0,93.52,0.9660,FALSE POSITIVE,0.0000,5883.00,1.5540,0.837
,46.245164,519.0,2.46,0.9330,CANDIDATE,0.9080,5553.00,1.1070,0.392
,9.7043379,932.0,1.19,1.0990,CANDIDATE,0.6900,6273.00,1.0440,0.07
,34.775371,582.0,0.67,1.1490,CANDIDATE,,6028.00,1.0470,0.4758
,0.306702491,2318.0,0.93,0.7320,CANDIDATE,0.9990,5310.00,0.7860,0.173
,12.7713826,851.0,1.26,1.0990,CANDIDATE,0.7370,6273.00,1.0440,0.374
,0.829019343,2492.0,90.08,1.2060,FALSE POSITIVE,0.0000,6645.00,1.3280,0.72
,1.1080999,2212.0,124.19,0.8370,FALSE POSITIVE,0.0000,5299.00,1.7690,0.525
,42.294739,1083.0,140.14,2.3510,CANDIDATE,0.9540,4926.00,7.8490,1.145
,215.778765,610.0,14.71,1.9960,FALSE POSITIVE,,4902.00,7.0560,0.7163
,1.444486083,1051.0,1.73,0.5530,CANDIDATE,0.0000,4569.00,0.5590,0.305
Kepler-1542 d,5.99273265,1010.0,0.91,0.9330,CONFIRMED,0.9970,5574.00,1.0650,0.505
Kepler-1542 e,5.10110666,1065.0,0.85,0.9330,CONFIRMED,1.0000,5574.00,1.0650,0.083
,11.6089351,1496.0,46.44,1.7860,CANDIDATE,0.2160,6303.00,3.5300,1.105
,94.22498,387.0,1.84,0.9740,FALSE POSITIVE,0.0000,5880.00,0.8930,0.801
,14.2378417,629.0,1.1,0.8610,CANDIDATE,0.8680,5273.00,0.8010,0.314
,241.0122,600.0,4.41,2.0810,FALSE POSITIVE,,7843.00,2.9090,0.4046
,10.8206034,885.0,1.19,0.9990,CANDIDATE,0.9780,6032.00,1.0600,0.592
,164.689421,340.0,2.24,1.0310,FALSE POSITIVE,,6089.00,0.9500,0.5312
,4.264729569,1428.0,29.95,0.8870,FALSE POSITIVE,0.2920,6052.00,1.4170,0.924
,4.804469712,958.0,30.97,0.8640,FALSE POSITIVE,0.0000,5561.00,0.8090,0.567
,6.150529292,1421.0,49.79,1.0830,FALSE POSITIVE,0.0000,6691.00,1.5650,1.236
,4.944927575,728.0,19.43,0.6970,FALSE POSITIVE,0.0000,4428.00,0.7010,1.215
,4.442517008,1258.0,26.08,1.1090,FALSE POSITIVE,0.0000,6316.00,1.1190,0.936
,10.2090268,1058.0,0.92,1.3300,CANDIDATE,0.6160,6188.00,1.5240,0.213
,62.7356439,590.0,90.12,1.0130,FALSE POSITIVE,0.0000,6211.00,1.4400,0.73
,7.035518449,782.0,24.91,0.6750,FALSE POSITIVE,0.0000,5288.00,0.7100,1.268
,54.2916336,665.0,1.67,1.3530,CANDIDATE,,6711.00,1.5650,0.7285
Kepler-1981 b,453.54212,390.0,9.23,1.5190,CONFIRMED,0.0000,5874.00,3.0060,0.633
,0.579516759,2484.0,0.6,1.0750,FALSE POSITIVE,0.0000,6339.00,1.1020,0.638
,122.8054416,602.0,118.62,1.5190,CANDIDATE,0.7550,5874.00,3.0060,1.346
,16.2480865,704.0,2.38,0.8480,FALSE POSITIVE,0.2280,5729.00,0.9230,0.928
,466.9407,230.0,2.9,0.8480,FALSE POSITIVE,,5729.00,0.9230,0.2921
,289.788624,537.0,5.51,1.8680,FALSE POSITIVE,,8057.00,2.4070,0.6187
,55.00402906,,,,FALSE POSITIVE,,,,
,2.873657901,1830.0,110.29,1.2880,FALSE POSITIVE,0.0000,5692.00,2.2870,1.13
,1.680425996,2203.0,102.31,1.3580,FALSE POSITIVE,0.0000,6844.00,1.6290,0.646
,0.53345831,,,,FALSE POSITIVE,,,,
,20.686460198,1210.0,184.22,1.2320,FALSE POSITIVE,0.0000,4809.00,5.1450,0.002
,131.68018,444.0,5.96,1.1980,FALSE POSITIVE,,6468.00,1.3020,0.1224
,37.8404232,607.0,1.76,1.2260,CANDIDATE,0.0000,6243.00,1.1490,0.211
,200.762693,692.0,15056.9,2.0610,FALSE POSITIVE,,7981.00,3.2980,42.778
,1.123258617,3215.0,150.94,1.8120,FALSE POSITIVE,0.0000,7945.00,2.1700,0.513
,47.25643291,,,,CANDIDATE,,,,
,32.0273169,525.0,1.14,0.9550,CANDIDATE,0.9950,5505.00,0.9090,0.259
,8.75630628,982.0,1.12,1.0440,CANDIDATE,0.9800,5839.00,1.2270,0.371
,9.6183111,1142.0,0.85,1.1730,CANDIDATE,1.0000,6134.00,1.6650,0.447
,12.4250319,1030.0,0.89,1.1230,FALSE POSITIVE,0.0000,6290.00,1.5060,0.777
Kepler-1600 b,386.370512,209.0,2.96,0.8180,CONFIRMED,0.9110,5119.00,0.8340,0.01
,0.518060209,2921.0,61.49,0.8160,CANDIDATE,0.9750,5405.00,1.7720,1.262
,17.3695112,588.0,1.45,0.8180,CANDIDATE,0.9460,5119.00,0.8340,0.28
,17.8693759,759.0,0.81,1.0690,CANDIDATE,,6328.00,1.0130,0.259
,17.236085,721.0,1.98,0.9370,CANDIDATE,0.6290,5543.00,1.1110,0.04
,12.4297161,742.0,1.26,1.0210,FALSE POSITIVE,0.0000,5754.00,0.9050,0.293
,12.4288476,725.0,1.12,0.9330,FALSE POSITIVE,0.0000,5595.00,0.8860,0.031
,12.4258252,822.0,1.27,1.0690,FALSE POSITIVE,0.0000,5968.00,1.0480,0.689
,153.725848,734.0,259.36,1.0230,FALSE POSITIVE,0.0000,4794.00,6.8160,1.255
,12.4257907,589.0,1.27,0.6760,FALSE POSITIVE,0.0000,4873.00,0.6930,0.384
,12.4253356,683.0,2.02,0.7780,FALSE POSITIVE,0.0000,5442.00,0.7830,0.966
,12.4254201,659.0,0.84,0.7760,FALSE POSITIVE,0.0000,5571.00,0.6910,0.428
,12.424995,1293.0,2.06,1.3130,FALSE POSITIVE,0.0000,6098.00,2.6570,0.746
,12.4227918,634.0,1.44,0.7960,FALSE POSITIVE,0.0000,5279.00,0.7200,0.979
,485.92297,225.0,1.07,0.8110,CANDIDATE,,5551.00,0.9570,0.4516
,22.913446297,811.0,81.61,1.2130,FALSE POSITIVE,0.0000,6621.00,1.2970,0.709
,9.6550473,705.0,1.45,0.8000,CANDIDATE,0.8000,4999.00,0.8430,0.124
,10.0046881,1466.0,1.9,1.5310,FALSE POSITIVE,,6620.00,2.6410,0.0164
,8.65315602,643.0,1.37,0.7130,FALSE POSITIVE,0.0000,4746.00,0.6960,0.049
,228.65412,521.0,3.63,1.8430,CANDIDATE,,6845.00,2.6740,0.225
,2.243015737,1813.0,92.34,0.9230,FALSE POSITIVE,0.0000,6181.00,1.4440,0.661
,4.694218481,946.0,35.81,0.8510,FALSE POSITIVE,0.0000,5512.00,0.7870,0.616
,0.87683182,,,,FALSE POSITIVE,0.0000,,,
,0.953734449,2672.0,47.65,1.4300,FALSE POSITIVE,0.0000,7332.00,1.4600,1.262
,2.073873563,3150.0,274.78,2.0230,FALSE POSITIVE,0.0000,7803.00,3.3730,0.198
,15.713787218,747.0,27.64,0.9240,FALSE POSITIVE,0.0000,5843.00,1.0060,0.762
,7.964440392,755.0,18.98,0.6980,FALSE POSITIVE,0.0000,5250.00,0.7360,0.001
,0.518071538,2536.0,42.1,0.9990,FALSE POSITIVE,0.0000,5876.00,1.2090,1.264
,2.151214629,3287.0,14.54,1.0530,FALSE POSITIVE,0.0000,4748.00,8.1790,0.235
,12.7143635,785.0,2.2,1.0220,CANDIDATE,1.0000,5947.00,0.9620,0.071
,80.4103783,535.0,4.93,0.8190,CANDIDATE,0.9850,5476.00,1.6730,0.913
,1.93188768,1427.0,0.57,1.0000,CANDIDATE,0.9650,5896.00,0.9140,0.256
,320.18471858,,,,FALSE POSITIVE,,,,
,12.426469,729.0,1.66,1.0030,FALSE POSITIVE,0.0000,5691.00,0.8870,0.978
,12.4262889,864.0,1.23,1.1800,FALSE POSITIVE,0.0000,6246.00,1.0920,0.879
,12.424747,691.0,1.35,0.9260,FALSE POSITIVE,0.0000,5514.00,0.8260,0.976
,12.4255705,721.0,1.37,0.9210,FALSE POSITIVE,0.0000,5742.00,0.8270,0.984
,12.426173,1006.0,2.67,1.0190,FALSE POSITIVE,0.0000,6367.00,1.3570,0.997
,12.4244306,714.0,1.59,0.8810,FALSE POSITIVE,0.0000,5761.00,0.7910,0.98
,6.71738328,883.0,37.65,0.8330,FALSE POSITIVE,0.0000,5301.00,0.9360,0.159
,24.955998503,1438.0,36.91,2.0020,FALSE POSITIVE,0.0000,8617.00,3.0180,0.996
,5.2449156,1015.0,0.52,0.8620,CANDIDATE,0.6910,5823.00,0.8780,0.019
,168.66934782,,,,CANDIDATE,,,,
,4.426942241,958.0,5.43,0.7530,FALSE POSITIVE,0.0000,5511.00,0.7460,0.951
,571.280892,324.0,3.65,1.3870,CANDIDATE,,7081.00,1.6190,0.6109
,4.66185924,1610.0,1.16,1.3870,CANDIDATE,,7081.00,1.6190,0.2695
,1.213672208,1789.0,697.14,1.0440,CANDIDATE,,6113.00,0.9950,7.3743
,3.454241684,2010.0,75.11,1.4350,FALSE POSITIVE,0.0000,6562.00,2.4330,0.505
,90.097375,430.0,1.7,1.0250,CANDIDATE,0.9970,6116.00,1.0080,0.042
,7.72966941,927.0,2.1,1.0220,CANDIDATE,0.6120,5947.00,0.9620,0.668
,51.85656556,,,,CANDIDATE,,,,
,1.457256942,2112.0,98.16,1.2600,FALSE POSITIVE,0.0000,6630.00,1.4160,0.549
,10.818248422,830.0,11.71,0.8140,FALSE POSITIVE,0.0000,5955.00,0.8940,0.813
,2.559236603,1296.0,37.66,0.9720,FALSE POSITIVE,0.0000,5955.00,0.8830,1.251
,281.35877,446.0,4.22,1.2410,FALSE POSITIVE,,6049.00,2.5220,0.0371
,154.536881,544.0,4.1,1.2410,CANDIDATE,,6049.00,2.5220,0.3257
,462.12345,169.0,1.9,0.7370,FALSE POSITIVE,,4547.00,0.7470,0.2396
,87.707513,310.0,1.72,0.7860,CANDIDATE,,4944.00,0.7210,0.4
Kepler-1518 b,5.1117547,1351.0,2.81,1.0600,CONFIRMED,0.9960,6432.00,1.3450,0.962
Kepler-1518 c,9.6310258,1094.0,2.9,1.0600,CONFIRMED,0.0000,6432.00,1.3450,0.951
,101.889228,487.0,1.43,1.0800,FALSE POSITIVE,,5802.00,1.5900,0.0237
,437.51586139,,,,CANDIDATE,,,,
,48.5023669,192.0,906.03,0.2800,FALSE POSITIVE,,3396.00,0.2800,30.612
,524.14139,237.0,1.88,0.9580,FALSE POSITIVE,,6225.00,0.9310,0.1508
,8.97377221,1530.0,2.96,1.6770,CANDIDATE,0.3010,6537.00,2.8290,0.237
,41.86539723,500.0,31.14,0.8740,FALSE POSITIVE,0.0000,6063.00,0.7880,1.286
,4.553370029,1264.0,25.84,0.9910,FALSE POSITIVE,0.8020,6306.00,1.1090,0.951
,5.262652179,1499.0,35.99,1.4320,FALSE POSITIVE,0.0000,7049.00,1.5490,0.96
,345.98207283,,,,FALSE POSITIVE,,,,
,16.621853404,719.0,22.32,0.8480,FALSE POSITIVE,0.0000,5949.00,0.9070,0.58
,19.741616041,902.0,82.98,1.3010,FALSE POSITIVE,0.0000,6535.00,1.5290,1.04
,5.455766383,795.0,28.2,0.7420,FALSE POSITIVE,0.0000,5067.00,0.6940,0.794
,22.44620704,894.0,58.2,1.0740,FALSE POSITIVE,0.0000,6070.00,1.7770,1.256
,205.41415,323.0,1.67,1.0400,CANDIDATE,,6123.00,0.9910,0.0856
,1.237147407,2107.0,106.18,1.1070,FALSE POSITIVE,0.0000,6064.00,1.4490,0.466
,1.28619671,1646.0,1.27,0.7700,FALSE POSITIVE,0.0000,5650.00,0.9260,0.874
,2.649026189,1377.0,32.7,0.7810,FALSE POSITIVE,0.0000,5838.00,0.9880,0.914
,6.932281325,1872.0,90.57,2.0570,FALSE POSITIVE,0.0000,8675.00,2.1680,1.291
,2.151384476,1725.0,66.2,0.8910,FALSE POSITIVE,0.0010,6184.00,1.2570,0.237
,0.562273947,2083.0,0.73,0.7360,FALSE POSITIVE,0.0000,5632.00,0.8470,0.662
,17.4352218,1195.0,67.91,1.2910,FALSE POSITIVE,0.0000,6313.00,2.6410,1.211
,114.27173902,,,,CANDIDATE,,,,
,26.40805532,,,,CANDIDATE,,,,
,46.07931317,,,,CANDIDATE,,,,
,24.8434837,625.0,1.58,0.9490,CANDIDATE,0.0850,5670.00,1.0220,0.641
,7.7016694,1627.0,4.44,0.8020,CANDIDATE,0.9560,5174.00,3.6080,0.01
,117.634213,513.0,3.78,1.0190,FALSE POSITIVE,,5236.00,2.3320,0.5206
,21.025447023,1123.0,135.84,1.3610,FALSE POSITIVE,0.0000,6631.00,2.4380,0.978
,0.933753371,3137.0,1.44,1.5320,FALSE POSITIVE,0.0000,7286.00,2.0560,0.311
